date,country,year_week,close,open,high,low,adjusted_close,volume,index_name,ticker,currency,source,return_lcu,dlog_fx,return_usd,vol_parkinson,vol_squared,vol_absolute,log_vol_parkinson,log_vol_squared,log_vol_absolute
2010-06-04,Indonesia,2010-W22,2823.2509765625,2714.319091796875,2823.864013671875,2714.319091796875,2823.14111328125,283906300,Jakarta Composite Index,^JKSE,IDR,yfinance,3.949382465525527,0.4881187522893037,3.461263713236223,0.0005645958927944427,15.59762185900049,3.949382465525527,-7.479382605085567,2.7471184583398385,1.373559231381399
2010-06-11,Indonesia,2010-W23,2801.89892578125,2820.875,2820.875,2698.281005859375,2801.789794921875,189088600,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.7591674426931515,0.034793026452137,-0.7939604691452886,0.0007120499668877986,0.5763352060452595,0.7591674426931515,-7.247348426941849,-0.5510658152656531,-0.2755329031360087
2010-06-18,Indonesia,2010-W24,2929.589111328125,2802.096923828125,2932.06396484375,2802.096923828125,2929.47509765625,212825500,Jakarta Composite Index,^JKSE,IDR,yfinance,4.456480305876121,-0.7840033689699686,5.2404836748460895,0.0007413956332249016,19.860216716661725,4.456480305876121,-7.206962669185192,2.9887185712796245,1.4943592876319758
2010-06-25,Indonesia,2010-W25,2947.02294921875,2929.985107421875,2981.278076171875,2899.26611328125,2946.908203125,200977600,Jakarta Composite Index,^JKSE,IDR,yfinance,0.59333128871995,0.0010987681624137,0.5922325205575362,0.00028064042833661815,0.35204201817407665,0.59333128871995,-8.17840069034663,-1.0440047122896317,-0.5220023534936751
2010-07-02,Indonesia,2010-W26,2871.553955078125,2947.219970703125,2975.89599609375,2844.447998046875,2871.442138671875,145124900,Jakarta Composite Index,^JKSE,IDR,yfinance,-2.5942160036734307,0.2983691314997658,-2.8925851351731966,0.0007360933456293227,6.729956673715345,2.5942160036734307,-7.2141400338354655,1.9065687073380548,0.9532843567808098
2010-07-09,Indonesia,2010-W27,2943.89599609375,2871.948974609375,2943.9599609375,2864.74609375,2943.781494140625,152530600,Jakarta Composite Index,^JKSE,IDR,yfinance,2.4880541824801536,-0.1194842915534915,2.607538474033645,0.00026833172292970966,6.190413614956985,2.4880541824801536,-8.223249304126021,1.8230019059433682,0.9115009561831887
2010-07-16,Indonesia,2010-W28,2992.449951171875,2942.126953125,2994.5869140625,2940.60400390625,2992.33349609375,190458600,Jakarta Composite Index,^JKSE,IDR,yfinance,1.6358560726741744,-0.0376328407498015,1.673488913423976,0.00011935529507716084,2.676025090504974,1.6358560726741744,-9.03332206025117,0.9843325220818471,0.49216626528548785
2010-07-23,Indonesia,2010-W29,3042.02001953125,2992.155029296875,3051.364990234375,2948.029052734375,3041.901611328125,215933500,Jakarta Composite Index,^JKSE,IDR,yfinance,1.642934130239863,-0.2003005176436201,1.8432346478834831,0.000428103166683416,2.699232556307015,1.642934130239863,-7.756122989193327,0.9929674979068391,0.4964837531877125
2010-07-30,Indonesia,2010-W30,3069.280029296875,3042.117919921875,3104.0791015625,3014.551025390625,3069.16064453125,199080900,Jakarta Composite Index,^JKSE,IDR,yfinance,0.8921241093150517,-0.5253111078791244,1.4174352171941762,0.00030892043309226107,0.7958854264211743,0.8921241093150517,-8.082394442037108,-0.22830002758982235,-0.11415000886801974
2010-08-06,Indonesia,2010-W31,3060.593017578125,3070.278076171875,3084.16796875,2959.75390625,3060.473876953125,166821900,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.2834322168771495,-0.1824479624743841,-0.1009842544027653,0.0006115028791409338,0.0803338215638955,0.2834322168771495,-7.399574541503754,-2.5215644321386312,-1.2607822430277937
2010-08-13,Indonesia,2010-W32,3053.010009765625,3057.548095703125,3083.2880859375,2993.76904296875,3052.89111328125,125522200,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.248070136949578,0.2340176792369987,-0.4820878161865768,0.0003130989373256496,0.06153879284618238,0.248070136949578,-8.068959385402927,-2.7880873625406632,-1.394043722208708
2010-08-20,Indonesia,2010-W33,3117.719970703125,3052.910888671875,3118.652099609375,3032.425048828125,3117.5986328125,163046400,Jakarta Composite Index,^JKSE,IDR,yfinance,2.097396363892428,0.364662938951219,1.732733424941209,0.0002835411885485803,4.399071507269178,2.097396363892428,-8.168117891841076,1.4813934998541558,0.7406967535582905
2010-08-27,Indonesia,2010-W34,3104.73291015625,3117.427001953125,3150.158935546875,3089.68994140625,3104.6123046875,287650400,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.4174263639519533,1.225287506920217,-1.6427138708721702,0.00013549369170253643,0.17424476932214858,0.4174263639519533,-8.906511672978489,-1.7472941906388406,-0.8736471000583647
2010-09-03,Indonesia,2010-W35,3164.277099609375,3105.220947265625,3164.362060546875,3058.051025390625,3164.154052734375,188775600,Jakarta Composite Index,^JKSE,IDR,yfinance,1.899693254882464,-0.1544840001083506,2.0541772549908144,0.00042120942447286964,3.6088344626459308,1.899693254882464,-7.772356661785687,1.2833848594511323,0.641692433604085
2010-09-07,Indonesia,2010-W36,3230.887939453125,3164.472900390625,3239.4541015625,3164.472900390625,3230.76220703125,65270600,Jakarta Composite Index,^JKSE,IDR,yfinance,2.0832378349832945,0.1879753702574693,1.8952624647258247,0.0001977999942894401,4.339879877105885,2.0832378349832945,-8.528203612805203,1.4678466719472778,0.7339233396217532
2010-09-17,Indonesia,2010-W37,3384.653076171875,3232.0791015625,3390.555908203125,3232.0791015625,3384.521484375,190498300,Jakarta Composite Index,^JKSE,IDR,yfinance,4.64944092255278,-0.4869950908656748,5.136436013418456,0.000826437762918277,21.617300892308446,4.64944092255278,-7.098373845461279,3.0734939617861405,1.5367469828125704
2010-09-24,Indonesia,2010-W38,3397.6259765625,3384.555908203125,3405.84912109375,3313.31201171875,3397.49365234375,440961400,Jakarta Composite Index,^JKSE,IDR,yfinance,0.3825533013597487,0.5278386080982934,-0.1452853067385447,0.0002736725287039291,0.1463470283812427,0.3825533013597487,-8.203541777700336,-1.9217745025967137,-0.9608872593235752
2010-10-01,Indonesia,2010-W39,3547.114990234375,3397.821044921875,3550.034912109375,3397.821044921875,3546.97705078125,289544700,Jakarta Composite Index,^JKSE,IDR,yfinance,4.305764872765892,0.0324673623874559,4.273297510378437,0.0006926603990348545,18.539611139544682,4.305764872765892,-7.2749562865832225,2.9199095863225435,1.4599547952140466
2010-10-08,Indonesia,2010-W40,3546.9541015625,3547.31005859375,3630.385986328125,3532.013916015625,3546.816162109375,325016100,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.0045358642499973,0.4655817964142796,-0.470117660664277,0.0002721796500238665,2.057406449440357e-05,0.0045358642499973,-8.20901149189426,-10.790993349759873,-5.3957374356047
2010-10-15,Indonesia,2010-W41,3597.031005859375,3547.721923828125,3645.610107421875,3535.783935546875,3596.89111328125,320667400,Jakarta Composite Index,^JKSE,IDR,yfinance,1.4019548963154391,0.2935571322925457,1.1083977640228937,0.000337470984891348,1.9654775313028336,1.4019548963154391,-7.994001390301579,0.6757352393595648,0.3378676242687684
2010-10-22,Indonesia,2010-W42,3597.7451171875,3596.839111328125,3610.55908203125,3537.089111328125,3597.605224609375,315546200,Jakarta Composite Index,^JKSE,IDR,yfinance,0.0198508283859684,0.333909022997154,-0.3140581946111855,0.00015243985511635518,0.0003940553876091688,0.0198508283859684,-8.788674834898746,-7.838993704037006,-3.919509036671918
2010-10-29,Indonesia,2010-W43,3635.323974609375,3598.2060546875,3667.013916015625,3598.2060546875,3635.182373046875,234258500,Jakarta Composite Index,^JKSE,IDR,yfinance,1.039094057177188,0.0,1.039094057177188,0.0001294133539049335,1.0797164596609494,1.039094057177188,-8.952421713781947,0.07669847857788288,0.03834924428186383
2010-11-05,Indonesia,2010-W44,3655.304931640625,3635.51611328125,3665.84912109375,3590.3740234375,3655.16259765625,226000800,Jakarta Composite Index,^JKSE,IDR,yfinance,0.5481284897262534,1.5535468573950466,-1.0054183676687931,0.00015609607117035253,0.3004448412495835,0.5481284897262534,-8.764974838371824,-1.2024910651452307,-0.6012455309707075
2010-11-12,Indonesia,2010-W45,3665.845947265625,3655.40087890625,3777.91796875,3633.41796875,3665.703125,309251100,Jakarta Composite Index,^JKSE,IDR,yfinance,0.2879608160880151,0.2093618896211226,0.0785989264668924,0.0005485640141483694,0.08292143160207566,0.2879608160880151,-7.508188348157624,-2.48986160610891,-1.2449308286255474
2010-11-19,Indonesia,2010-W46,3725.048095703125,3665.0859375,3725.048095703125,3633.14892578125,3724.903076171875,346690600,Jakarta Composite Index,^JKSE,IDR,yfinance,1.602063683422981,-0.0339193852536969,1.635983068676678,0.00022506090291473413,2.56660804574281,1.602063683422981,-8.39909508133553,0.942585204505917,0.4712926065468111
2010-11-26,Indonesia,2010-W47,3642.5,3725.3330078125,3742.944091796875,3619.881103515625,3642.358154296875,352699000,Jakarta Composite Index,^JKSE,IDR,yfinance,-2.240950425910037,0.055772759699468,-2.2967231856095047,0.0004031079523286213,5.021858811386375,2.240950425910037,-7.8162813531627275,1.6138001483104487,0.8069000776219695
2010-12-03,Indonesia,2010-W48,3696.260009765625,3642.876953125,3728.093017578125,3529.85400390625,3696.115966796875,301609300,Jakarta Composite Index,^JKSE,IDR,yfinance,1.4651241180403516,-1.1425085086889095,2.607632626729261,0.0010768154365256956,2.146588681263518,1.4651241180403516,-6.833737977022116,0.7638799268428559,0.38193996791751106
2010-12-10,Indonesia,2010-W49,3747.714111328125,3696.72900390625,3788.56494140625,3696.72900390625,3747.568359375,180123300,Jakarta Composite Index,^JKSE,IDR,yfinance,1.3824583538675097,-0.022175407563987,1.4046337614314968,0.00021718295182378554,1.9111911001780646,1.3824583538675097,-8.434724420597744,0.6477266655839778,0.3238633374093103
2010-12-17,Indonesia,2010-W50,3581.56494140625,3747.806884765625,3751.93310546875,3536.662109375,3581.42529296875,186642600,Jakarta Composite Index,^JKSE,IDR,yfinance,-4.534624443811142,-0.9404086954279716,-3.59421574838317,0.001259245997013169,20.562818846409506,4.534624443811142,-6.67723421098085,3.0234845351000503,1.511742269512122
2010-12-23,Indonesia,2010-W51,3611.531005859375,3589.14990234375,3649.98095703125,3537.66796875,3611.390380859375,103548200,Jakarta Composite Index,^JKSE,IDR,yfinance,0.8331944417129511,-0.003877401741694,0.8370718434546451,0.0003523152909525906,0.6942129777013563,0.8331944417129511,-7.950955687079645,-0.3649764668539827,-0.18248822862739164
2010-12-30,Indonesia,2010-W52,3703.511962890625,3611.998046875,3718.98291015625,3601.47705078125,3703.367919921875,78154000,Jakarta Composite Index,^JKSE,IDR,yfinance,2.514976483879787,-0.1775913497305658,2.6925678336103527,0.00037178464880306016,6.325106714468335,2.514976483879787,-7.897168875456514,1.844526907904958,0.9222634571381588
2011-01-07,Indonesia,2011-W01,3631.452880859375,3704.44091796875,3789.472900390625,3607.325927734375,3631.311767578125,187201500,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.9648737762101185,0.3538898330792512,-2.3187636092893698,0.0008751982793832262,3.860728956438211,1.9648737762101185,-7.041048666351328,1.3508560170554198,0.6754280123220031
2011-01-14,Indonesia,2011-W02,3569.14404296875,3631.26708984375,3631.26708984375,3434.27001953125,3569.005126953125,202878800,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.730700769272115,0.1100080012219684,-1.8407087704940837,0.0011220930146088226,2.995325152759091,1.730700769272115,-6.792550662719376,1.097052794208196,0.5485264012128365
2011-01-21,Indonesia,2011-W03,3379.54296875,3568.76806640625,3569.971923828125,3309.615966796875,3379.411376953125,136742100,Jakarta Composite Index,^JKSE,IDR,yfinance,-5.458531916307578,-0.4121109161397507,-5.046421000167827,0.0020682339283117877,29.79557068134848,5.458531916307578,-6.181055375562845,3.394359747945647,1.6971798756370076
2011-01-28,Indonesia,2011-W04,3487.610107421875,3380.4970703125,3549.48388671875,3321.677001953125,3487.474365234375,134688500,Jakarta Composite Index,^JKSE,IDR,yfinance,3.1476234663488296,1.1851403883884484,1.9624830779603808,0.0015869615123300566,9.907533485909822,3.1476234663488296,-6.445927788241666,2.2932954269407118,1.1466477161426896
2011-02-11,Indonesia,2011-W06,3391.76611328125,3497.10791015625,3521.633056640625,3336.8291015625,3391.634033203125,110743700,Jakarta Composite Index,^JKSE,IDR,yfinance,-2.786595556984226,-0.0554489974509348,-2.731146559533291,0.001047982061720442,7.765114798204229,2.786595556984226,-6.86087926780621,2.049641241836387,1.0248206238628965
2011-02-18,Indonesia,2011-W07,3501.4970703125,3392.60302734375,3507.952880859375,3387.2529296875,3501.361083984375,96347700,Jakarta Composite Index,^JKSE,IDR,yfinance,3.1839848318232224,-1.300731427718876,4.484716259542099,0.0004421636029333403,10.137759409280354,3.1839848318232224,-7.723807986181759,2.3162670091787576,1.1581335072368917
2011-02-25,Indonesia,2011-W08,3443.530029296875,3500.951904296875,3520.64111328125,3422.583984375,3443.396240234375,140963000,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.6693494879416688,-0.0789310521894734,-1.590418435752195,0.00028778499519902916,2.786727712891112,1.6693494879416688,-8.15326215351965,1.0248680483168666,0.5124340283545715
2011-03-04,Indonesia,2011-W09,3542.903076171875,3443.623046875,3543.548095703125,3436.09912109375,3542.76513671875,138522200,Jakarta Composite Index,^JKSE,IDR,yfinance,2.844935254141005,-0.0794646378189123,2.924399891959917,0.000341964300152534,8.093656600254345,2.844935254141005,-7.980774969478077,2.091080620331849,1.045540313063175
2011-03-11,Indonesia,2011-W10,3542.22802734375,3541.9580078125,3609.2109375,3513.094970703125,3542.090087890625,136403300,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.0190553659573851,0.2673386251616241,-0.2863939911190093,0.00026277079968277525,0.00036310697176987093,0.0190553659573851,-8.244190334590698,-7.920785539325747,-3.9604060147336524
2011-03-18,Indonesia,2011-W11,3494.070068359375,3542.135009765625,3583.5029296875,3465.60498046875,3493.93408203125,146964600,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.368865000034874,0.1083825439086562,-1.47724754394353,0.00040364513605455754,1.873791388320476,1.368865000034874,-7.814949668174576,0.6279638640240814,0.3139819366489762
2011-03-25,Indonesia,2011-W12,3607.113037109375,3493.14208984375,3639.68701171875,3493.14208984375,3606.97265625,115408800,Jakarta Composite Index,^JKSE,IDR,yfinance,3.184047427174069,-0.1313740030925865,3.315421430266656,0.0006091365826576118,10.138158018493808,3.184047427174069,-7.4034516251974685,2.3163063276672586,1.1581531664810998
2011-04-01,Indonesia,2011-W13,3707.487060546875,3602.81591796875,3709.376953125,3570.402099609375,3707.343017578125,151976100,Jakarta Composite Index,^JKSE,IDR,yfinance,2.7446565256934026,0.212417911487331,2.5322386142060718,0.0005259156898720897,7.533139444031379,2.7446565256934026,-7.550350629214111,2.019311881088424,1.0096559435239214
2011-04-08,Indonesia,2011-W14,3741.81103515625,3707.39404296875,3749.27197265625,3671.180908203125,3741.665283203125,150867200,Jakarta Composite Index,^JKSE,IDR,yfinance,0.9215423273146433,0.0740681538837007,0.8474741734309423,0.00015978958461361872,0.8492402610324891,0.9215423273146433,-8.74159012404963,-0.16341312795938737,-0.08170655901593551
2011-04-15,Indonesia,2011-W15,3730.511962890625,3740.867919921875,3768.01904296875,3697.43310546875,3730.36669921875,138416800,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.3024248518279471,,,0.00012898065124021543,0.09146079100315575,0.3024248518279471,-8.955770627234834,-2.391844802829112,-1.1959224230167227
2011-04-21,Indonesia,2011-W16,3801.0810546875,3730.034912109375,3813.177001953125,3691.29296875,3800.93310546875,137066300,Jakarta Composite Index,^JKSE,IDR,yfinance,1.8740034645228727,-0.390738388010644,2.264741852533517,0.00038063130793068993,3.5118889850437296,1.8740034645228727,-7.8736530752798375,1.256154067939558,0.6280770378822131
2011-04-29,Indonesia,2011-W17,3819.617919921875,3801.35888671875,3824.068115234375,3743.76806640625,3819.46923828125,186741900,Jakarta Composite Index,^JKSE,IDR,yfinance,0.4864882304255212,-0.1518727399632052,0.6383609703887264,0.00016244087178669418,0.236670798342555,0.4864882304255212,-8.72513492937114,-1.4410850977290448,-0.7205425494354321
2011-05-06,Indonesia,2011-W18,3798.553955078125,3819.803955078125,3849.300048828125,3781.345947265625,3798.406005859375,270504800,Jakarta Composite Index,^JKSE,IDR,yfinance,-0.5529940481199982,0.5199916135626439,-1.072985661682642,0.00011442113174238696,0.3058024172561429,0.5529940481199982,-9.075537385424125,-1.1848160481212173,-0.5924080223276579
2011-05-13,Indonesia,2011-W19,3832.02099609375,3798.739013671875,3838.424072265625,3777.509033203125,3831.871826171875,385032100,Jakarta Composite Index,^JKSE,IDR,yfinance,0.8771883069248131,-0.4330317454042678,1.310220052329081,9.229876167438746e-05,0.76945932580562,0.8771883069248131,-9.290371494910959,-0.26206717205650604,-0.13103358112626148
2011-05-20,Indonesia,2011-W20,3872.952880859375,3831.927978515625,3872.952880859375,3784.261962890625,3872.802001953125,202128600,Jakarta Composite Index,^JKSE,IDR,yfinance,1.0624895159884875,0.1298739322350809,0.9326155837534068,0.0001935664203741889,1.1288839715854504,1.0624895159884875,-8.54983818612735,0.12122951778390563,0.06061476387465721
2011-05-27,Indonesia,2011-W21,3832.3779296875,3872.2119140625,3872.2119140625,3760.7919921875,3832.228759765625,232473900,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.053175449811493,-0.1974748062753628,-0.8557006435361301,0.0003074475003539925,1.1091785280856403,1.053175449811493,-8.087173690500535,0.10361968556908226,0.05180984777179463
2011-06-03,Indonesia,2011-W22,3844.02001953125,3831.427001953125,3856.614013671875,3812.431884765625,3843.870361328125,197707000,Jakarta Composite Index,^JKSE,IDR,yfinance,0.3033219186074574,0.0011663793218994,0.3021555392855579,4.7884477349638235e-05,0.092004186307709,0.3033219186074574,-9.946510355609082,-2.385921090932979,-1.1929605668435668
2011-06-10,Indonesia,2011-W23,3787.64794921875,3843.739013671875,3843.739013671875,3779.27490234375,3787.50048828125,203948100,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.4773466516518554,0.3456717643742197,-1.8230184160260752,0.00010317579396320989,2.1825531291469487,1.4773466516518554,-9.178979369787438,0.7804953562688699,0.390247682612432
2011-06-17,Indonesia,2011-W24,3722.302978515625,3787.368896484375,3809.697021484375,3704.583984375,3722.158203125,177945800,Jakarta Composite Index,^JKSE,IDR,yfinance,-1.740267559249964,1.0320247641560896,-2.772292323406053,0.0002823381099919369,3.0285311777778268,1.740267559249964,-8.172369815716117,1.1080777454798887,0.5540388768352217
2011-06-24,Indonesia,2011-W25,3848.55810546875,3722.5791015625,3854.180908203125,3710.81591796875,3848.408203125,167759400,Jakarta Composite Index,^JKSE,IDR,yfinance,3.335600311015556,0.2322498500089201,3.103350461006636,0.0005182594819860373,11.126229434847072,3.335600311015556,-7.56501521548608,2.4093053338426804,1.2046526694699127
2011-07-01,Indonesia,2011-W26,3927.097900390625,3848.3740234375,3956.77587890625,3806.715087890625,3926.945068359375,127411200,Jakarta Composite Index,^JKSE,IDR,yfinance,2.020214526636,-0.5696883277966979,2.589902854432698,0.0005391419026077037,4.081266733631117,2.020214526636,-7.525513203740066,1.4064074166084286,0.7032037120290738
2011-07-08,Indonesia,2011-W27,4003.69091796875,3927.18896484375,4005.68603515625,3890.550048828125,4003.534912109375,167527200,Jakarta Composite Index,^JKSE,IDR,yfinance,1.9315959802334983,-0.021672464383615,1.9532684446171131,0.0003067736289105849,3.731063030854209,1.9315959802334983,-8.089367850681791,1.3166931905996828,0.6583465991368068
2011-07-15,Indonesia,2011-W28,4023.201904296875,4002.759033203125,4024.027099609375,3926.826904296875,4023.04541015625,185068400,Jakarta Composite Index,^JKSE,IDR,yfinance,0.4861414045498035,-0.2113319755512434,0.697473380101047,0.00021563762030125236,0.2363334652176557,0.4861414045498035,-8.441864869935934,-1.4425114407615054,-0.7212557209671525
2011-07-22,Indonesia,2011-W29,4106.82177734375,4024.134033203125,4109.083984375,4002.4560546875,4106.662109375,292930900,Jakarta Composite Index,^JKSE,IDR,yfinance,2.057135997664325,0.0820296524581694,1.975106345206156,0.0002493215934406558,4.231808512886398,2.057135997664325,-8.296726846861443,1.4426294484677586,0.7213147279134787
2011-07-29,Indonesia,2011-W30,4130.7998046875,4104.462890625,4177.73876953125,4067.236083984375,4130.63916015625,313466200,Jakarta Composite Index,^JKSE,IDR,yfinance,0.5821606352047013,0.1531484071496479,0.4290122280550533,0.0002591752610054645,0.3389110051819413,0.5821606352047013,-8.257967458507784,-1.0820176981474339,-0.5410088466494628
2011-08-05,Indonesia,2011-W31,3921.64306640625,4131.73193359375,4195.72412109375,3866.7119140625,3921.490478515625,311157500,Jakarta Composite Index,^JKSE,IDR,yfinance,-5.196032995595727,1.7526784580938697,-6.948711453689597,0.0024051850658400034,26.998758891319508,5.196032995595727,-6.0301242702561435,3.295790898330036,1.6478954509043693
